交易 #,種類,信號,日期/時間,價格 USD,合約,獲利 USD,獲利 %,累計獲利 USD,累計獲利 %,最大交易獲利 USD,最大交易獲利 %,最大交易虧損 USD,最大交易虧損 %
302,多頭出場,Close entry(s) order Long,2022-08-23 15:00,21543,9.727594,972.76,0.47,-64344.45,2.8,1527.23,0.73,1118.67,0.54
302,多頭進場,Long,2022-08-23 11:00,21443,9.727594,972.76,0.47,-64344.45,2.8,1527.23,0.73,1118.67,0.54
301,多頭出場,Close entry(s) order Long,2022-08-23 09:45,21425,11.102411,222.05,0.09,-65317.21,0.64,1187.96,0.5,388.58,0.16
301,多頭進場,Long,2022-08-23 09:15,21405,11.102411,222.05,0.09,-65317.21,0.64,1187.96,0.5,388.58,0.16
300,空頭出場,Close entry(s) order Short,2022-08-23 06:45,21025,14.558324,1252.02,0.41,-65539.26,3.77,2212.87,0.72,0,0
300,空頭進場,Short,2022-08-23 06:30,21111,14.558324,1252.02,0.41,-65539.26,3.77,2212.87,0.72,0,0
299,空頭出場,Close entry(s) order Short,2022-08-22 19:15,21149,9.194233,597.63,0.31,-66791.27,1.83,790.70,0.41,2905.38,1.49
299,空頭進場,Short,2022-08-22 15:30,21214,9.194233,597.63,0.31,-66791.27,1.83,790.70,0.41,2905.38,1.49
298,多頭出場,Close entry(s) order Long,2022-08-21 13:00,21527,11.816433,1134.38,0.45,-67388.90,3.6,1453.42,0.57,1796.10,0.71
298,多頭進場,Long,2022-08-21 09:15,21431,11.816433,1134.38,0.45,-67388.90,3.6,1453.42,0.57,1796.10,0.71
297,空頭出場,Close entry(s) order Short,2022-08-18 15:30,23395,15.444813,772.24,0.21,-68523.28,2.52,787.69,0.22,942.13,0.26
297,空頭進場,Short,2022-08-18 15:00,23445,15.444813,772.24,0.21,-68523.28,2.52,787.69,0.22,942.13,0.26
296,空頭出場,Close entry(s) order Short,2022-08-17 08:45,23863,8.089617,1593.65,0.82,-69295.52,5.47,1771.63,0.91,0,0
296,空頭進場,Short,2022-08-17 08:30,24060,8.089617,1593.65,0.82,-69295.52,5.47,1771.63,0.91,0,0
295,空頭出場,Close entry(s) order Short,2022-08-15 08:00,24139,5.638113,1584.31,1.15,-70889.17,5.76,1832.39,1.33,39.47,0.03
295,空頭進場,Short,2022-08-15 07:30,24420,5.638113,1584.31,1.15,-70889.17,5.76,1832.39,1.33,39.47,0.03
294,多頭出場,Close entry(s) order Long,2022-08-15 04:15,25143,7.821017,1642.41,0.84,-72473.48,6.35,1916.15,0.98,305.02,0.16
294,多頭進場,Long,2022-08-15 04:00,24933,7.821017,1642.41,0.84,-72473.48,6.35,1916.15,0.98,305.02,0.16
293,多頭出場,Close entry(s) order Long,2022-08-14 08:45,24990,9.740592,1042.24,0.43,-74115.89,4.2,1149.39,0.47,0,0
293,多頭進場,Long,2022-08-14 08:30,24883,9.740592,1042.24,0.43,-74115.89,4.2,1149.39,0.47,0,0
292,多頭出場,Close entry(s) order Long,2022-08-12 21:30,24089,10.179756,-1364.09,-0.55,-75158.14,-5.21,437.73,0.18,1557.50,0.63
292,多頭進場,Long,2022-08-12 19:45,24223,10.179756,-1364.09,-0.55,-75158.14,-5.21,437.73,0.18,1557.50,0.63
291,多頭出場,Close entry(s) order Long,2022-08-11 14:30,24658,6.793437,-1426.62,-0.84,-73794.05,-5.16,217.39,0.13,1827.43,1.08
291,多頭進場,Long,2022-08-11 14:00,24868,6.793437,-1426.62,-0.84,-73794.05,-5.16,217.39,0.13,1827.43,1.08
290,多頭出場,Close entry(s) order Long,2022-08-10 22:45,23933,6.727338,-982.19,-0.61,-72367.43,-3.43,1002.37,0.62,1325.29,0.82
290,多頭進場,Long,2022-08-10 22:30,24079,6.727338,-982.19,-0.61,-72367.43,-3.43,1002.37,0.62,1325.29,0.82
289,多頭出場,Close entry(s) order Long,2022-08-10 14:00,24032,5.852257,1568.40,1.13,-71385.24,5.8,1755.68,1.26,105.34,0.08
289,多頭進場,Long,2022-08-10 13:45,23764,5.852257,1568.40,1.13,-71385.24,5.8,1755.68,1.26,105.34,0.08
288,多頭出場,Close entry(s) order Long,2022-08-08 06:30,23405,15.808755,901.10,0.24,-72953.64,3.45,932.72,0.25,142.28,0.04
288,多頭進場,Long,2022-08-08 06:00,23348,15.808755,901.10,0.24,-72953.64,3.45,932.72,0.25,142.28,0.04
287,空頭出場,Close entry(s) order Short,2022-08-08 01:15,23283,13.18051,-1977.08,-0.65,-73854.74,-7.03,777.65,0.26,2042.98,0.67
287,空頭進場,Short,2022-08-08 00:15,23133,13.18051,-1977.08,-0.65,-73854.74,-7.03,777.65,0.26,2042.98,0.67
286,多頭出場,Close entry(s) order Long,2022-08-07 22:00,23282,15.283873,596.07,0.17,-71877.66,2.17,596.07,0.17,244.54,0.07
286,多頭進場,Long,2022-08-07 21:30,23243,15.283873,596.07,0.17,-71877.66,2.17,596.07,0.17,244.54,0.07
285,多頭出場,Close entry(s) order Long,2022-08-07 20:45,23198,13.103235,-602.75,-0.2,-72473.74,-2.14,576.54,0.19,812.40,0.27
285,多頭進場,Long,2022-08-07 18:15,23244,13.103235,-602.75,-0.2,-72473.74,-2.14,576.54,0.19,812.40,0.27
284,空頭出場,Close entry(s) order Short,2022-08-07 01:00,22946,14.986151,914.16,0.27,-71870.99,3.36,1303.80,0.38,359.67,0.1
284,空頭進場,Short,2022-08-07 00:30,23007,14.986151,914.16,0.27,-71870.99,3.36,1303.80,0.38,359.67,0.1
283,多頭出場,Close entry(s) order Long,2022-08-06 03:45,23237,9.184066,-826.57,-0.39,-72785.14,-2.95,257.15,0.12,1166.38,0.54
283,多頭進場,Long,2022-08-06 01:00,23327,9.184066,-826.57,-0.39,-72785.14,-2.95,257.15,0.12,1166.38,0.54
282,空頭出場,Close entry(s) order Short,2022-08-05 19:00,22825,6.312141,927.88,0.64,-71958.58,3.42,927.88,0.64,776.39,0.54
282,空頭進場,Short,2022-08-05 16:30,22972,6.312141,927.88,0.64,-71958.58,3.42,927.88,0.64,776.39,0.54
281,多頭出場,Stop Loss,2022-08-05 13:30,23232,10.871515,-1619.86,-0.64,-72886.46,-5.64,1054.54,0.41,1619.86,0.64
281,多頭進場,Long,2022-08-05 12:45,23381,10.871515,-1619.86,-0.64,-72886.46,-5.64,1054.54,0.41,1619.86,0.64
280,多頭出場,Close entry(s) order Long,2022-08-05 04:30,23166,9.635953,838.33,0.38,-71266.61,3.01,1185.22,0.53,346.89,0.16
280,多頭進場,Long,2022-08-05 03:45,23079,9.635953,838.33,0.38,-71266.61,3.01,1185.22,0.53,346.89,0.16
279,空頭出場,Close entry(s) order Short,2022-08-04 10:00,22813,9.039281,361.57,0.18,-72104.93,1.31,705.06,0.34,1645.15,0.8
279,空頭進場,Short,2022-08-04 07:30,22853,9.039281,361.57,0.18,-72104.93,1.31,705.06,0.34,1645.15,0.8
278,多頭出場,Close entry(s) order Long,2022-08-03 10:15,23360,9.860965,700.13,0.3,-72466.50,2.61,739.57,0.32,29.58,0.01
278,多頭進場,Long,2022-08-03 10:00,23289,9.860965,700.13,0.3,-72466.50,2.61,739.57,0.32,29.58,0.01
277,空頭出場,Close entry(s) order Short,2022-08-03 02:15,22750,5.431529,928.79,0.75,-73166.63,3.59,1276.41,1.03,1298.14,1.04
277,空頭進場,Short,2022-08-02 20:15,22921,5.431529,928.79,0.75,-73166.63,3.59,1276.41,1.03,1298.14,1.04
276,多頭出場,Close entry(s) order Long,2022-08-02 19:45,23135,4.816934,-1054.91,-0.94,-74095.42,-3.91,549.13,0.49,1377.64,1.22
276,多頭進場,Long,2022-08-02 17:30,23354,4.816934,-1054.91,-0.94,-74095.42,-3.91,549.13,0.49,1377.64,1.22
275,空頭出場,Long,2022-08-02 17:30,23354,5.690279,-2287.49,-1.75,-73040.52,-7.82,756.81,0.58,2338.70,1.79
275,空頭進場,Short,2022-08-02 15:45,22952,5.690279,-2287.49,-1.75,-73040.52,-7.82,756.81,0.58,2338.70,1.79
274,空頭出場,Close entry(s) order Short,2022-08-02 04:00,22924,7.578892,856.41,0.49,-70753.02,3.02,1515.78,0.87,394.10,0.23
274,空頭進場,Short,2022-08-02 02:45,23037,7.578892,856.41,0.49,-70753.02,3.02,1515.78,0.87,394.10,0.23
273,空頭出場,Close entry(s) order Short,2022-07-31 23:15,23453,5.498887,1193.26,0.92,-71609.44,4.39,1600.18,1.23,1671.66,1.28
273,空頭進場,Short,2022-07-31 19:30,23670,5.498887,1193.26,0.92,-71609.44,4.39,1600.18,1.23,1671.66,1.28
272,多頭出場,Close entry(s) order Long,2022-07-30 14:00,24386,8.271915,1927.36,0.96,-72802.70,7.63,2018.35,1.01,397.05,0.2
272,多頭進場,Long,2022-07-30 13:30,24153,8.271915,1927.36,0.96,-72802.70,7.63,2018.35,1.01,397.05,0.2
271,多頭出場,Close entry(s) order Long,2022-07-28 17:30,23911,4.187911,1746.36,1.77,-74730.05,7.42,2081.39,2.12,242.90,0.25
271,多頭進場,Long,2022-07-28 16:30,23494,4.187911,1746.36,1.77,-74730.05,7.42,2081.39,2.12,242.90,0.25
270,多頭出場,Close entry(s) order Long,2022-07-28 06:00,23084,5.189862,-1115.82,-0.92,-76476.41,-4.53,140.13,0.12,1219.62,1.01
270,多頭進場,Long,2022-07-28 04:00,23299,5.189862,-1115.82,-0.92,-76476.41,-4.53,140.13,0.12,1219.62,1.01
269,多頭出場,Close entry(s) order Long,2022-07-27 15:00,21472,9.314426,707.90,0.36,-75360.59,2.96,847.61,0.43,316.69,0.16
269,多頭進場,Long,2022-07-27 14:45,21396,9.314426,707.90,0.36,-75360.59,2.96,847.61,0.43,316.69,0.16
268,多頭出場,Close entry(s) order Long,2022-07-27 14:30,21323,9.374498,-665.59,-0.33,-76068.49,-2.71,93.74,0.05,956.20,0.48
268,多頭進場,Long,2022-07-27 13:45,21394,9.374498,-665.59,-0.33,-76068.49,-2.71,93.74,0.05,956.20,0.48
267,空頭出場,Long,2022-07-27 13:45,21394,11.50626,-2289.75,-0.94,-75402.90,-8.52,184.10,0.08,2370.29,0.97
267,空頭進場,Short,2022-07-27 13:00,21195,11.50626,-2289.75,-0.94,-75402.90,-8.52,184.10,0.08,2370.29,0.97
266,多頭出場,Close entry(s) order Long,2022-07-24 23:45,23002,9.442348,1218.06,0.56,-73113.15,4.75,1265.27,0.59,462.68,0.21
266,多頭進場,Long,2022-07-24 23:15,22873,9.442348,1218.06,0.56,-73113.15,4.75,1265.27,0.59,462.68,0.21
265,多頭出場,Stop Loss,2022-07-22 08:30,23071,7.943607,-1604.61,-0.87,-74331.22,-5.88,476.62,0.26,1604.61,0.87
265,多頭進場,Long,2022-07-22 08:30,23273,7.943607,-1604.61,-0.87,-74331.22,-5.88,476.62,0.26,1604.61,0.87
264,多頭出場,Close entry(s) order Long,2022-07-20 17:30,23869,4.772873,-634.79,-0.55,-72726.61,-2.27,1326.86,1.16,782.75,0.68
264,多頭進場,Long,2022-07-20 15:30,24002,4.772873,-634.79,-0.55,-72726.61,-2.27,1326.86,1.16,782.75,0.68
263,多頭出場,Close entry(s) order Long,2022-07-19 23:00,23658,3.763564,1351.12,1.54,-72091.82,5.09,1885.55,2.15,380.12,0.43
263,多頭進場,Long,2022-07-19 21:30,23299,3.763564,1351.12,1.54,-72091.82,5.09,1885.55,2.15,380.12,0.43
262,多頭出場,Close entry(s) order Long,2022-07-19 17:30,23297,3.603417,1877.38,2.29,-73442.93,7.61,2032.33,2.48,1102.65,1.34
262,多頭進場,Long,2022-07-19 16:15,22776,3.603417,1877.38,2.29,-73442.93,7.61,2032.33,2.48,1102.65,1.34
261,多頭出場,Close entry(s) order Long,2022-07-19 01:45,22280,3.066742,-1692.84,-2.42,-75320.32,-6.42,269.87,0.39,2017.92,2.88
261,多頭進場,Long,2022-07-19 01:15,22832,3.066742,-1692.84,-2.42,-75320.32,-6.42,269.87,0.39,2017.92,2.88
260,多頭出場,Close entry(s) order Long,2022-07-18 17:15,22393,4.654739,-1270.74,-1.2,-73627.47,-4.6,158.26,0.15,1624.50,1.54
260,多頭進場,Long,2022-07-18 17:00,22666,4.654739,-1270.74,-1.2,-73627.47,-4.6,158.26,0.15,1624.50,1.54
259,多頭出場,Close entry(s) order Long,2022-07-18 06:45,21772,7.184457,1300.39,0.84,-72356.73,4.94,1451.26,0.94,251.46,0.16
259,多頭進場,Long,2022-07-18 06:30,21591,7.184457,1300.39,0.84,-72356.73,4.94,1451.26,0.94,251.46,0.16
258,多頭出場,Close entry(s) order Long,2022-07-16 18:00,21463,5.997406,1199.48,0.94,-73657.12,4.77,1343.42,1.05,0,0
258,多頭進場,Long,2022-07-16 17:45,21263,5.997406,1199.48,0.94,-73657.12,4.77,1343.42,1.05,0,0
257,多頭出場,Stop Loss,2022-07-16 17:15,21091,7.655675,-1676.59,-1.03,-74856.60,-6.25,558.86,0.34,1676.59,1.03
257,多頭進場,Long,2022-07-16 17:15,21310,7.655675,-1676.59,-1.03,-74856.60,-6.25,558.86,0.34,1676.59,1.03
256,多頭出場,Close entry(s) order Long,2022-07-15 21:45,20933,7.989231,-1278.28,-0.76,-73180.00,-4.55,743.00,0.44,1486.00,0.88
256,多頭進場,Long,2022-07-15 20:45,21093,7.989231,-1278.28,-0.76,-73180.00,-4.55,743.00,0.44,1486.00,0.88
255,多頭出場,Close entry(s) order Long,2022-07-15 10:30,20996,7.433489,988.65,0.64,-71901.73,3.65,1256.26,0.81,1137.32,0.73
255,多頭進場,Long,2022-07-15 08:30,20863,7.433489,988.65,0.64,-71901.73,3.65,1256.26,0.81,1137.32,0.73
254,多頭出場,Close entry(s) order Long,2022-07-14 18:30,20594,5.466985,1618.23,1.46,-72890.38,6.35,1623.69,1.46,940.32,0.85
254,多頭進場,Long,2022-07-14 16:45,20298,5.466985,1618.23,1.46,-72890.38,6.35,1623.69,1.46,940.32,0.85
253,多頭出場,Close entry(s) order Long,2022-07-14 00:30,20076,6.049635,1246.22,1.04,-74508.61,5.14,3012.72,2.51,308.53,0.26
253,多頭進場,Long,2022-07-13 22:45,19870,6.049635,1246.22,1.04,-74508.61,5.14,3012.72,2.51,308.53,0.26
252,多頭出場,Close entry(s) order Long,2022-07-13 20:45,19621,3.8683,-912.92,-1.19,-75754.83,-3.63,348.15,0.45,912.92,1.19
252,多頭進場,Long,2022-07-13 18:15,19857,3.8683,-912.92,-1.19,-75754.83,-3.63,348.15,0.45,912.92,1.19
251,空頭出場,Stop Loss,2022-07-13 18:00,19970,3.966956,-3363.98,-4.43,-74841.92,-11.79,856.86,1.13,3363.98,4.43
251,空頭進場,Short,2022-07-13 13:45,19122,3.966956,-3363.98,-4.43,-74841.92,-11.79,856.86,1.13,3363.98,4.43
250,多頭出場,Stop Loss,2022-07-13 13:30,19799,8.045858,-1939.05,-1.2,-71477.94,-6.37,88.50,0.05,1939.05,1.2
250,多頭進場,Long,2022-07-13 13:30,20040,8.045858,-1939.05,-1.2,-71477.94,-6.37,88.50,0.05,1939.05,1.2
249,空頭出場,Close entry(s) order Short,2022-07-11 20:15,20466,10.274596,965.81,0.46,-69538.88,3.27,965.81,0.46,102.75,0.05
249,空頭進場,Short,2022-07-11 20:00,20560,10.274596,965.81,0.46,-69538.88,3.27,965.81,0.46,102.75,0.05
248,空頭出場,Close entry(s) order Short,2022-07-10 02:00,21346,7.798091,1489.44,0.89,-70504.70,5.32,1489.44,0.89,1583.01,0.94
248,空頭進場,Short,2022-07-09 20:15,21537,7.798091,1489.44,0.89,-70504.70,5.32,1489.44,0.89,1583.01,0.94
247,多頭出場,Close entry(s) order Long,2022-07-09 20:00,21742,9.679142,-1132.46,-0.54,-71994.13,-3.89,358.13,0.17,1287.33,0.61
247,多頭進場,Long,2022-07-09 18:45,21859,9.679142,-1132.46,-0.54,-71994.13,-3.89,358.13,0.17,1287.33,0.61
246,多頭出場,Close entry(s) order Long,2022-07-07 15:30,20717,10.931651,1399.25,0.62,-70861.67,5.04,1519.50,0.68,54.66,0.02
246,多頭進場,Long,2022-07-07 15:15,20589,10.931651,1399.25,0.62,-70861.67,5.04,1519.50,0.68,54.66,0.02
245,多頭出場,Close entry(s) order Long,2022-07-07 00:15,20582,7.862522,731.21,0.45,-72260.92,2.71,1258.00,0.78,456.03,0.28
245,多頭進場,Long,2022-07-06 23:15,20489,7.862522,731.21,0.45,-72260.92,2.71,1258.00,0.78,456.03,0.28
244,多頭出場,Close entry(s) order Long,2022-07-05 21:00,20377,6.219724,858.32,0.68,-72992.14,3.28,1461.64,1.16,1138.21,0.9
244,多頭進場,Long,2022-07-05 20:15,20239,6.219724,858.32,0.68,-72992.14,3.28,1461.64,1.16,1138.21,0.9
243,多頭出場,Close entry(s) order Long,2022-07-05 08:15,20265,9.18238,-615.22,-0.33,-73850.46,-2.3,670.31,0.36,982.51,0.53
243,多頭進場,Long,2022-07-05 06:30,20332,9.18238,-615.22,-0.33,-73850.46,-2.3,670.31,0.36,982.51,0.53
242,多頭出場,Close entry(s) order Long,2022-07-04 19:45,19833,6.432509,-932.71,-0.73,-73235.24,-3.37,173.68,0.14,1151.42,0.9
242,多頭進場,Long,2022-07-04 18:30,19978,6.432509,-932.71,-0.73,-73235.24,-3.37,173.68,0.14,1151.42,0.9
241,多頭出場,Close entry(s) order Long,2022-07-04 17:30,19699,6.574014,-979.53,-0.75,-72302.53,-3.42,493.05,0.38,1314.80,1.01
241,多頭進場,Long,2022-07-04 16:15,19848,6.574014,-979.53,-0.75,-72302.53,-3.42,493.05,0.38,1314.80,1.01
240,多頭出場,Close entry(s) order Long,2022-07-03 21:00,19482,12.50349,1725.48,0.71,-71323.00,6.4,2125.59,0.88,0,0
240,多頭進場,Long,2022-07-03 20:45,19344,12.50349,1725.48,0.71,-71323.00,6.4,2125.59,0.88,0,0
239,空頭出場,Close entry(s) order Short,2022-07-03 15:00,18960,10.015383,300.46,0.16,-73048.48,1.13,570.88,0.3,1191.83,0.63
239,空頭進場,Short,2022-07-03 10:00,18990,10.015383,300.46,0.16,-73048.48,1.13,570.88,0.3,1191.83,0.63
238,空頭出場,Stop Loss,2022-07-02 19:45,19359,11.85771,-2276.68,-1,-73348.94,-7.87,296.44,0.13,2276.68,1
238,空頭進場,Short,2022-07-02 16:30,19167,11.85771,-2276.68,-1,-73348.94,-7.87,296.44,0.13,2276.68,1
237,多頭出場,Close entry(s) order Long,2022-07-01 01:30,20481,4.074104,2118.53,2.61,-71072.26,7.9,2986.32,3.67,1234.45,1.52
237,多頭進場,Long,2022-07-01 01:00,19961,4.074104,2118.53,2.61,-71072.26,7.9,2986.32,3.67,1234.45,1.52
236,空頭出場,Close entry(s) order Short,2022-06-28 15:30,20804,9.774603,1554.16,0.76,-73190.80,6.15,1554.16,0.76,1505.29,0.73
236,空頭進場,Short,2022-06-28 12:15,20963,9.774603,1554.16,0.76,-73190.80,6.15,1554.16,0.76,1505.29,0.73
235,多頭出場,Close entry(s) order Long,2022-06-26 13:00,21711,10.722594,2080.18,0.9,-74744.96,8.98,2498.36,1.08,386.01,0.17
235,多頭進場,Long,2022-06-26 12:45,21517,10.722594,2080.18,0.9,-74744.96,8.98,2498.36,1.08,386.01,0.17
234,多頭出場,Close entry(s) order Long,2022-06-26 02:15,21521,7.856131,494.94,0.29,-76825.14,2.18,848.46,0.5,542.07,0.32
234,多頭進場,Long,2022-06-25 22:45,21458,7.856131,494.94,0.29,-76825.14,2.18,848.46,0.5,542.07,0.32
233,多頭出場,Close entry(s) order Long,2022-06-25 09:45,21382,7.889692,-568.06,-0.34,-77320.08,-2.44,1049.33,0.62,788.97,0.47
233,多頭進場,Long,2022-06-25 08:15,21454,7.889692,-568.06,-0.34,-77320.08,-2.44,1049.33,0.62,788.97,0.47
232,多頭出場,Close entry(s) order Long,2022-06-24 13:30,21371,5.746017,815.93,0.67,-76752.02,3.64,1126.22,0.92,884.89,0.73
232,多頭進場,Long,2022-06-24 12:45,21229,5.746017,815.93,0.67,-76752.02,3.64,1126.22,0.92,884.89,0.73
231,多頭出場,Close entry(s) order Long,2022-06-23 21:00,20894,5.17636,1014.57,0.95,-77567.95,4.74,1154.33,1.08,88.00,0.08
231,多頭進場,Long,2022-06-23 20:30,20698,5.17636,1014.57,0.95,-77567.95,4.74,1154.33,1.08,88.00,0.08
230,空頭出場,Close entry(s) order Short,2022-06-23 17:15,20277,5.036473,972.04,0.94,-78582.52,4.75,1062.70,1.03,659.78,0.64
230,空頭進場,Short,2022-06-23 14:45,20470,5.036473,972.04,0.94,-78582.52,4.75,1062.70,1.03,659.78,0.64
229,多頭出場,Close entry(s) order Long,2022-06-23 13:45,20572,4.805301,-812.10,-0.81,-79554.56,-3.82,288.32,0.29,951.45,0.95
229,多頭進場,Long,2022-06-23 11:00,20741,4.805301,-812.10,-0.81,-79554.56,-3.82,288.32,0.29,951.45,0.95
228,多頭出場,Close entry(s) order Long,2022-06-21 18:45,21252,3.581432,-891.78,-1.16,-78742.46,-4.03,744.94,0.97,1174.71,1.53
228,多頭進場,Long,2022-06-21 14:45,21501,3.581432,-891.78,-1.16,-78742.46,-4.03,744.94,0.97,1174.71,1.53
227,多頭出場,Close entry(s) order Long,2022-06-20 16:45,20702,3.609703,-516.19,-0.69,-77850.69,-2.28,693.06,0.92,1032.38,1.37
227,多頭進場,Long,2022-06-20 16:00,20845,3.609703,-516.19,-0.69,-77850.69,-2.28,693.06,0.92,1032.38,1.37
226,多頭出場,Close entry(s) order Long,2022-06-20 11:15,20472,3.595993,-273.30,-0.37,-77334.50,-1.19,1582.24,2.14,442.31,0.6
226,多頭進場,Long,2022-06-20 09:45,20548,3.595993,-273.30,-0.37,-77334.50,-1.19,1582.24,2.14,442.31,0.6
225,多頭出場,Close entry(s) order Long,2022-06-20 00:00,20697,2.845456,1397.12,2.43,-77061.20,6.49,1641.83,2.86,1069.89,1.86
225,多頭進場,Long,2022-06-19 20:00,20206,2.845456,1397.12,2.43,-77061.20,6.49,1641.83,2.86,1069.89,1.86
224,多頭出場,Close entry(s) order Long,2022-06-19 18:00,19523,2.906069,-482.41,-0.84,-78458.32,-2.19,595.74,1.04,932.85,1.63
224,多頭進場,Long,2022-06-19 16:45,19689,2.906069,-482.41,-0.84,-78458.32,-2.19,595.74,1.04,932.85,1.63
223,空頭出場,Stop Loss,2022-06-15 18:45,21220,2.63784,-1158.01,-2.11,-77975.92,-5,836.20,1.53,1158.01,2.11
223,空頭進場,Short,2022-06-15 17:45,20781,2.63784,-1158.01,-2.11,-77975.92,-5,836.20,1.53,1158.01,2.11
222,空頭出場,Close entry(s) order Short,2022-06-12 23:30,27191,4.032668,1221.90,1.1,-76817.90,5.56,1637.26,1.48,516.18,0.47
222,空頭進場,Short,2022-06-12 20:30,27494,4.032668,1221.90,1.1,-76817.90,5.56,1637.26,1.48,516.18,0.47
221,空頭出場,Close entry(s) order Short,2022-06-10 14:30,29396,4.40831,1194.65,0.91,-78039.80,5.75,1899.98,1.45,449.65,0.34
221,空頭進場,Short,2022-06-10 13:45,29667,4.40831,1194.65,0.91,-78039.80,5.75,1899.98,1.45,449.65,0.34
220,空頭出場,Stop Loss,2022-06-08 14:30,30637,2.63941,-1222.05,-1.53,-79234.45,-5.56,902.68,1.13,1261.64,1.58
220,空頭進場,Short,2022-06-08 04:30,30174,2.63941,-1222.05,-1.53,-79234.45,-5.56,902.68,1.13,1261.64,1.58
219,多頭出場,Stop Loss,2022-06-07 23:45,30716,3.222099,-1710.93,-1.7,-78012.41,-7.22,931.19,0.92,1710.93,1.7
219,多頭進場,Long,2022-06-07 21:15,31247,3.222099,-1710.93,-1.7,-78012.41,-7.22,931.19,0.92,1710.93,1.7
218,多頭出場,Close entry(s) order Long,2022-06-06 16:00,31483,5.490331,-708.25,-0.41,-76301.47,-2.9,686.29,0.4,922.38,0.53
218,多頭進場,Long,2022-06-06 15:15,31612,5.490331,-708.25,-0.41,-76301.47,-2.9,686.29,0.4,922.38,0.53
217,多頭出場,Stop Loss,2022-06-06 14:30,31240,7.389546,-1559.19,-0.67,-75593.22,-6,384.26,0.17,1559.19,0.67
217,多頭進場,Long,2022-06-06 14:30,31451,7.389546,-1559.19,-0.67,-75593.22,-6,384.26,0.17,1559.19,0.67
216,多頭出場,Close entry(s) order Long,2022-06-06 02:15,30409,6.528271,796.45,0.4,-74034.03,3.16,848.68,0.43,0,0
216,多頭進場,Long,2022-06-06 02:00,30287,6.528271,796.45,0.4,-74034.03,3.16,848.68,0.43,0,0
215,多頭出場,Close entry(s) order Long,2022-06-05 21:15,30087,6.675228,640.82,0.32,-74830.48,2.61,787.68,0.39,347.11,0.17
215,多頭進場,Long,2022-06-05 18:30,29991,6.675228,640.82,0.32,-74830.48,2.61,787.68,0.39,347.11,0.17
214,多頭出場,Close entry(s) order Long,2022-06-05 17:00,29949,9.491816,702.39,0.25,-75471.30,2.95,740.36,0.26,180.34,0.06
214,多頭進場,Long,2022-06-05 16:45,29875,9.491816,702.39,0.25,-75471.30,2.95,740.36,0.26,180.34,0.06
213,多頭出場,Close entry(s) order Long,2022-06-04 23:45,29772,10.774867,-1583.91,-0.49,-76173.69,-6.23,323.25,0.1,1713.20,0.53
213,多頭進場,Long,2022-06-04 23:15,29919,10.774867,-1583.91,-0.49,-76173.69,-6.23,323.25,0.1,1713.20,0.53
212,多頭出場,Close entry(s) order Long,2022-06-03 04:30,30466,6.285735,-735.43,-0.38,-74589.79,-2.81,333.14,0.17,836.00,0.43
212,多頭進場,Long,2022-06-03 02:45,30583,6.285735,-735.43,-0.38,-74589.79,-2.81,333.14,0.17,836.00,0.43
211,多頭出場,Close entry(s) order Long,2022-05-31 19:45,31806,4.383767,-929.36,-0.66,-73854.36,-3.43,1569.39,1.12,1188.00,0.85
211,多頭進場,Long,2022-05-31 17:00,32018,4.383767,-929.36,-0.66,-73854.36,-3.43,1569.39,1.12,1188.00,0.85
210,多頭出場,Close entry(s) order Long,2022-05-31 02:15,31543,3.274936,-861.31,-0.83,-72925.00,-3.08,239.07,0.23,1205.18,1.16
210,多頭進場,Long,2022-05-30 23:00,31806,3.274936,-861.31,-0.83,-72925.00,-3.08,239.07,0.23,1205.18,1.16
209,多頭出場,Close entry(s) order Long,2022-05-30 11:30,30616,7.273514,-545.51,-0.24,-72063.69,-1.92,378.22,0.17,981.92,0.44
209,多頭進場,Long,2022-05-30 11:00,30691,7.273514,-545.51,-0.24,-72063.69,-1.92,378.22,0.17,981.92,0.44
