交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
17,多頭出場,Trailing Stop,2022-11-30 19:30,17118.45,47.55626,161.22,0.02,27443.36,0.13,168.82,0.02,0,0
17,多頭進場,Long,2022-11-30 19:30,17115.06,47.55626,161.22,0.02,27443.36,0.13,168.82,0.02,0,0
16,多頭出場,Trailing Stop,2022-11-30 00:45,16888.80,58.27181,3074.42,0.31,27282.15,2.48,3081.41,0.31,0,0
16,多頭進場,Long,2022-11-30 00:45,16836.04,58.27181,3074.42,0.31,27282.15,2.48,3081.41,0.31,0,0
15,空頭出場,Trailing Stop,2022-11-29 15:00,16343.56,77.89504,1486.24,0.12,24207.72,1.21,1493.25,0.12,0,0
15,空頭進場,Short,2022-11-29 15:00,16362.64,77.89504,1486.24,0.12,24207.72,1.21,1493.25,0.12,0,0
14,多頭出場,Trailing Stop,2022-11-29 08:45,16548.63,82.44074,2327.30,0.17,22721.49,1.93,2333.90,0.17,0,0
14,多頭進場,Long,2022-11-29 08:45,16520.40,82.44074,2327.30,0.17,22721.49,1.93,2333.90,0.17,0,0
13,多頭出場,Trailing Stop,2022-11-29 05:15,16526.92,61.17672,2001.09,0.2,20394.19,1.69,2007.82,0.2,918.26,0.09
13,多頭進場,Long,2022-11-29 05:15,16494.21,61.17672,2001.09,0.2,20394.19,1.69,2007.82,0.2,918.26,0.09
12,空頭出場,Trailing Stop,2022-11-26 15:00,16550.61,100.66037,1644.79,0.1,18393.09,1.41,1650.83,0.1,1568.29,0.09
12,空頭進場,Short,2022-11-26 15:00,16566.95,100.66037,1644.79,0.1,18393.09,1.41,1650.83,0.1,1568.29,0.09
11,多頭出場,Trailing Stop,2022-11-26 01:30,16684.86,76.95031,794.13,0.06,16748.30,0.68,801.05,0.06,0,0
11,多頭進場,Long,2022-11-26 01:30,16674.54,76.95031,794.13,0.06,16748.30,0.68,801.05,0.06,0,0
10,空頭出場,Trailing Stop,2022-11-23 19:30,16397.21,40.57471,1075.23,0.16,15954.18,0.94,1081.72,0.16,0,0
10,空頭進場,Short,2022-11-23 19:30,16423.71,40.57471,1075.23,0.16,15954.18,0.94,1081.72,0.16,0,0
9,多頭出場,Trailing Stop,2022-11-23 02:30,16569.89,47.60396,6013.33,0.77,14878.95,5.52,6019.52,0.77,609.81,0.08
9,多頭進場,Long,2022-11-23 02:30,16443.57,47.60396,6013.33,0.77,14878.95,5.52,6019.52,0.77,609.81,0.08
8,多頭出場,Trailing Stop,2022-11-22 14:00,16217.82,34.29874,1605.52,0.29,8865.62,1.5,1611.70,0.29,0,0
8,多頭進場,Long,2022-11-22 14:00,16171.01,34.29874,1605.52,0.29,8865.62,1.5,1611.70,0.29,0,0
7,空頭出場,Trailing Stop,2022-11-20 08:45,16569.34,99.33476,1286.39,0.08,7260.09,1.21,1292.35,0.08,0,0
7,空頭進場,Short,2022-11-20 08:45,16582.29,99.33476,1286.39,0.08,7260.09,1.21,1292.35,0.08,0,0
6,多頭出場,Trailing Stop,2022-11-18 00:15,16881.86,51.51761,1673.81,0.19,5973.71,1.6,1679.99,0.19,0,0
6,多頭進場,Long,2022-11-18 00:15,16849.37,51.51761,1673.81,0.19,5973.71,1.6,1679.99,0.19,0,0
5,空頭出場,Trailing Stop,2022-11-17 16:00,16517.49,44.82823,767.46,0.1,4299.90,0.74,773.29,0.1,0,0
5,空頭進場,Short,2022-11-17 16:00,16534.61,44.82823,767.46,0.1,4299.90,0.74,773.29,0.1,0,0
4,空頭出場,Trailing Stop,2022-11-15 18:45,16687.66,29.93569,702.59,0.14,3532.44,0.68,708.58,0.14,0,0
4,空頭進場,Short,2022-11-15 18:45,16711.13,29.93569,702.59,0.14,3532.44,0.68,708.58,0.14,0,0
3,多頭出場,Trailing Stop,2022-11-14 07:30,16849.63,16.41686,1391.66,0.51,2829.85,1.37,1397.73,0.51,1064.96,0.39
3,多頭進場,Long,2022-11-14 07:30,16764.86,16.41686,1391.66,0.51,2829.85,1.37,1397.73,0.51,1064.96,0.39
2,空頭出場,Trailing Stop,2022-11-08 17:30,19741.45,12.79603,1260.92,0.5,1438.19,1.26,1266.81,0.5,0,0
2,空頭進場,Short,2022-11-08 17:30,19839.99,12.79603,1260.92,0.5,1438.19,1.26,1266.81,0.5,0,0
1,多頭出場,Trailing Stop,2022-11-08 16:45,20579.28,14.74799,177.27,0.06,177.27,0.18,183.17,0.06,0,0
1,多頭進場,Long,2022-11-08 16:45,20567.26,14.74799,177.27,0.06,177.27,0.18,183.17,0.06,0,0
